CASE_ID,PARTY_NUMBER,PARTY_TYPE,AT_FAULT,PARTY_SEX,PARTY_AGE,PARTY_SOBRIETY,PARTY_DRUG_PHYSICAL,DIR_OF_TRAVEL,PARTY_SAFETY_EQUIP_1,PARTY_SAFETY_EQUIP_2,FINAN_RESPONS,SP_INFO_1,SP_INFO_2,SP_INFO_3,OAF_VIOLATION_CODE,OAF_VIOL_CAT,OAF_VIOL_SECTION,OAF_VIOLATION_SUFFIX,OAF_1,OAF_2,PARTY_NUMBER_KILLED,PARTY_NUMBER_INJURED,MOVE_PRE_ACC,VEHICLE_YEAR,VEHICLE_MAKE,STWD_VEHICLE_TYPE,CHP_VEH_TYPE_TOWING,CHP_VEH_TYPE_TOWED,RACE,INATTENTION,SPECIAL_INFO_F,SPECIAL_INFO_G,ACCIDENT_YEAR
9802067,2,1,N,M,30,A,-,W,L,G,Y,-,-,-,-,"- ",,,N,-,0,1,B,2014,-,A,01,,O,,-,-,2025
9775958,1,1,Y,M,998,G,G,W,M,B,,-,-,-,-,"- ",,,A,-,0,0,B,,-,A,01,,H,,-,-,2024
9775958,2,4,N,M,34,C,-,N,-,-,,-,-,-,-,"- ",,,N,-,0,1,N,,-,L,04,,B,,-,-,2024
9776088,1,1,N,F,63,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2013,-,A,01,,B,,-,-,2023
9776088,2,1,N,M,53,A,-,N,M,G,,-,3,-,-,"- ",,,N,-,0,1,B,2002,-,A,01,,H,,-,-,2023
9792030,1,1,Y,F,998,G,G,W,-,B,,-,-,-,-,"- ",,,N,-,0,0,B,,-,-,99,,,,-,-,2025
9792030,2,2,N,F,24,A,-,-,-,-,O,-,-,-,-,"- ",,,N,-,0,1,-,,-,N,60,,B,,-,-,2025
9809305,1,1,Y,M,41,A,-,N,L,G,,-,-,-,-,"- ",,,N,-,0,1,B,2007,-,A,01,,B,,-,-,2025
9809305,2,3,N,-,998,A,-,-,-,-,O,-,-,-,-,"- ",,,N,-,0,1,O,2020,-,G,25,31,,,-,-,2025
9816178,1,1,Y,F,36,A,-,S,M,G,Y,-,-,-,-,"- ",,,N,-,0,1,B,2020,-,A,01,,B,,-,-,2025
9816178,2,1,N,M,74,A,-,E,L,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2025,-,A,01,,H,,-,-,2025
9816185,1,1,Y,F,41,B,-,N,L,G,,-,-,-,,31,22107,,A,-,0,3,B,2015,-,A,01,,B,,-,-,2025
9818122,1,1,Y,M,998,G,G,E,L,B,,-,-,-,-,"- ",,,A,-,0,0,B,2018,-,A,01,,B,,-,-,2025
9818122,2,1,N,F,36,A,-,E,L,G,,-,-,-,-,"- ",,,A,-,0,1,A,2018,AUDI,A,01,,H,,-,-,2025
9818122,3,1,N,M,18,A,-,E,M,G,,-,-,-,-,"- ",,,A,-,0,0,A,2005,-,A,01,,H,,-,-,2025
9818125,1,1,Y,F,37,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2021,-,A,01,,H,,-,-,2025
9818125,2,1,N,M,60,A,-,E,M,G,N,-,3,-,-,"- ",,,N,-,0,1,A,2024,FORD,A,01,,B,,-,-,2025
9818252,1,1,Y,M,48,A,-,E,L,G,Y,-,3,-,-,"- ",,,-,-,0,1,F,2020,-,A,01,,B,,-,-,2025
9818252,2,1,N,M,31,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2023,-,A,01,,H,,-,-,2025
9820776,1,1,Y,M,48,A,-,S,L,E,Y,-,3,-,-,"- ",,,N,-,0,1,B,2021,-,A,01,,A,,-,-,2025
9820776,2,1,N,M,62,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2016,-,A,01,,,,-,-,2025
9822065,1,1,Y,F,998,G,G,E,-,B,,-,-,-,-,"- ",,,F,-,0,0,E,,-,A,01,,A,K,-,-,2025
9822065,2,2,N,F,39,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2025
9822070,1,1,Y,M,18,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2016,-,A,08,,H,,-,-,2025
9822070,2,3,N,-,998,H,H,-,-,-,O,-,3,-,-,"- ",,,N,-,0,0,O,2021,-,A,01,,,,-,-,2025
9872704,1,1,Y,M,67,A,-,W,M,E,Y,-,-,-,-,"- ",,,A,-,0,0,D,2015,-,A,01,,W,,-,-,2025
9872704,2,4,N,F,36,A,-,S,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,-,,,W,,-,-,2025
9822074,1,1,Y,M,20,A,-,N,N,G,N,-,3,-,-,"- ",,,N,-,0,0,B,2005,FORD,A,01,,B,,-,-,2025
9822074,2,1,N,F,39,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,A,2024,-,A,01,,B,,-,-,2025
9822271,1,1,Y,-,998,G,G,N,M,B,,-,-,-,-,"- ",,,N,-,0,0,B,,-,A,01,,,,-,-,2025
9822271,2,4,N,M,45,A,-,E,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2025
9802568,1,1,Y,-,998,G,G,E,P,B,,-,-,-,-,"- ",,,A,-,0,0,R,,-,-,99,,,,-,-,2024
9802568,2,4,N,M,49,G,G,E,-,-,,-,-,-,-,"- ",,,-,-,0,1,B,,-,L,04,,H,,-,-,2024
9803122,1,1,Y,F,998,G,G,W,B,-,,-,3,-,-,"- ",,,N,-,0,0,G,,-,A,01,,W,,-,-,2025
9803122,2,5,N,-,998,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,A,,-,M,94,,,,-,-,2025
9804349,1,1,Y,M,25,A,-,W,L,G,N,-,3,-,-,"- ",,,N,-,0,1,B,2000,-,A,01,,B,,-,-,2025
9804349,2,1,N,F,36,A,-,S,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2018,-,A,07,,B,,-,-,2025
9804352,1,1,Y,M,17,A,-,W,L,G,Y,-,-,-,-,"- ",,,N,-,0,2,C,2018,-,A,01,,O,,-,-,2025
9804352,2,1,N,M,42,A,-,W,L,G,N,-,-,-,-,"- ",,,N,-,0,0,E,1997,-,A,01,,B,,-,-,2025
9806908,1,1,Y,M,29,G,G,W,M,B,,-,-,-,-,"- ",,,N,-,0,0,G,2018,FORD,A,01,,O,,-,-,2025
9806908,2,2,N,F,45,G,G,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,B,,-,-,2025
9806911,1,1,Y,F,51,A,-,S,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2021,-,A,08,,A,,-,-,2025
9806911,2,1,N,M,27,A,-,W,M,G,Y,-,-,-,-,"- ",,,N,-,0,1,B,2010,-,A,01,,H,,-,-,2025
9868373,1,1,Y,F,22,A,-,E,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,1999,-,A,01,,H,,-,-,2025
9868373,2,1,N,M,29,A,-,S,M,G,,-,-,-,-,"- ",,,N,-,0,1,B,1996,-,A,01,,B,,-,-,2025
9870494,1,5,Y,-,998,A,-,W,-,-,O,-,3,-,-,"- ",,,-,-,0,1,Q,,-,M,94,,,,-,-,2025
9870494,2,1,N,M,33,A,-,E,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,A,2025,MINI,A,01,,H,,-,-,2025
9818345,1,1,Y,M,29,A,-,N,M,G,N,-,3,-,-,"- ",,,-,-,0,1,B,2008,-,A,01,,B,,-,-,2024
9818345,2,1,N,F,52,A,-,W,M,G,Y,-,3,-,-,"- ",,,-,-,0,1,B,2002,-,A,01,,H,,-,-,2024
9819180,1,1,Y,F,20,A,-,S,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,E,2007,-,A,01,,H,,-,-,2025
9819180,2,1,N,M,36,A,-,N,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2023,-,A,01,,,,-,-,2025
9872624,1,1,Y,-,998,G,G,E,L,B,N,-,-,-,-,"- ",,,N,-,0,0,B,2020,-,A,01,,,,-,-,2025
9872624,2,1,N,M,19,A,-,S,L,G,N,-,-,-,-,"- ",,,N,-,0,2,E,2005,-,A,01,,B,,-,-,2025
9820967,1,1,Y,M,998,G,G,E,-,B,,-,-,-,-,"- ",,,N,-,0,0,E,,-,A,01,,A,,-,-,2025
9820967,2,1,N,F,29,A,-,W,L,G,Y,-,-,-,-,"- ",,,N,-,0,2,B,2017,-,A,01,,B,,-,-,2025
9872625,1,1,N,F,33,A,-,W,L,B,Y,-,-,-,-,"- ",,,N,-,0,1,E,2010,JEEP,A,01,,B,,-,-,2025
9872625,2,1,N,F,34,A,-,W,M,C,Y,-,-,-,-,"- ",,,N,-,0,0,B,2022,-,A,01,,B,,-,-,2025
9873998,1,1,Y,-,998,G,G,S,N,B,,-,-,-,-,"- ",,,N,-,0,0,B,,-,-,99,,,,-,-,2025
9873998,2,3,N,-,998,A,-,S,-,-,O,-,-,-,-,"- ",,,-,-,0,2,O,2020,-,A,01,,,,-,-,2025
9875842,1,1,Y,M,71,-,-,E,M,G,Y,-,3,-,-,"- ",,,G,-,0,0,B,2011,-,-,,,W,,-,-,2025
9875842,2,1,N,M,72,D,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2014,-,A,01,,A,,-,-,2025
9876824,1,1,Y,F,21,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,E,2007,-,A,07,,B,,-,-,2025
9876824,2,1,N,F,27,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2024,-,A,07,,B,,-,-,2025
9825628,1,1,Y,M,32,B,-,W,M,B,,-,-,-,,31,22107,,A,-,0,1,B,2005,-,A,08,,H,,-,-,2025
9825628,2,3,N,-,998,H,H,W,-,-,O,-,-,-,-,"- ",,,N,-,0,0,O,2014,-,F,26,,,,-,-,2025
9828141,1,1,Y,M,19,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2013,-,A,01,,W,,-,-,2025
9828141,2,1,N,F,54,A,-,S,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2017,-,A,01,,W,,-,-,2025
9828168,1,1,Y,F,21,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,N,2023,-,A,01,,W,,-,-,2025
9828168,2,1,N,M,58,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2022,-,A,01,,W,,-,-,2025
9828171,1,1,Y,F,71,A,-,W,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,B,2022,-,A,07,,W,,-,-,2025
9828171,2,4,N,M,28,A,-,N,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,H,,-,-,2025
9828826,1,1,Y,M,24,A,-,S,L,G,,-,-,-,-,"- ",,,N,-,0,1,M,2008,-,A,01,,H,,-,-,2023
9830901,1,1,Y,-,998,G,G,N,N,B,,-,-,-,-,"- ",,,N,-,0,0,B,,-,D,22,,,,-,-,2024
9830901,2,1,N,F,24,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,2,B,2023,-,A,01,,B,,-,-,2024
9832505,1,1,N,F,26,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2010,-,A,01,,H,,-,-,2023
9832505,2,1,Y,M,998,G,G,W,M,B,,-,-,-,-,"- ",,,N,-,0,0,B,2021,-,A,07,,B,,-,-,2023
9832766,1,1,Y,M,27,A,-,N,M,G,Y,-,-,-,-,"- ",,,A,-,0,0,B,2021,-,A,01,,A,,-,-,2025
9832766,2,2,N,F,26,A,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,H,,-,-,2025
9833346,1,1,Y,F,45,A,-,E,M,G,Y,-,3,-,-,"- ",,,O,-,0,0,B,2007,-,A,07,,H,,-,-,2025
9833346,2,1,N,M,46,A,-,N,L,G,Y,-,3,-,-,"- ",,,O,-,0,1,B,2016,FORD,A,08,,H,,-,-,2025
9885402,1,1,Y,-,998,-,-,N,-,B,,-,-,-,-,"- ",,,-,-,0,0,B,,-,-,,,,,-,-,2025
9885402,2,1,N,M,32,A,-,S,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2015,-,A,01,,B,,-,-,2025
9885402,3,1,N,F,32,A,-,W,L,G,,-,3,-,-,"- ",,,N,-,0,3,B,2007,-,A,07,,B,,-,-,2025
9886009,1,1,Y,M,52,B,-,E,L,G,Y,-,-,-,,33,21801,A,A,-,0,1,E,2004,-,A,01,,B,,-,-,2025
9886009,2,1,N,M,26,A,-,N,L,H,Y,-,-,-,-,"- ",,,N,-,0,0,B,2018,FORD,J,48,,O,,-,-,2025
9890185,1,1,Y,F,44,A,-,E,M,G,,-,-,-,-,"- ",,,A,-,0,0,B,2008,-,A,01,,W,,-,-,2025
9890185,2,1,N,M,38,A,-,E,M,G,,-,-,-,-,"- ",,,N,-,0,2,H,2021,-,A,01,,H,,-,-,2025
9891171,1,1,Y,M,25,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,G,2014,-,A,01,,A,,-,-,2025
9891171,2,3,N,-,998,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,O,2020,FORD,J,48,,,,-,-,2025
9892052,1,1,Y,-,998,G,G,E,B,-,,-,-,-,-,"- ",,,-,-,0,0,B,,-,A,01,,,,-,-,2025
9892052,2,1,N,M,24,A,-,N,M,G,Y,-,-,-,-,"- ",,,-,-,0,1,B,2014,-,A,01,,H,,-,-,2025
9892052,3,3,N,-,998,H,H,N,-,-,O,-,-,-,-,"- ",,,-,-,0,0,O,2019,-,A,01,,,,-,-,2025
9892052,4,3,N,-,998,A,-,S,-,-,O,-,-,-,-,"- ",,,-,-,0,0,O,1998,FORD,A,01,,,,-,-,2025
9895192,1,1,Y,M,57,G,G,N,M,-,Y,-,-,-,-,"- ",,,N,-,0,0,D,2011,-,F,25,,H,,-,-,2025
9895192,2,1,N,F,69,A,-,N,M,G,Y,-,-,-,-,"- ",,,N,-,0,1,D,2025,-,A,01,,B,,-,-,2025
9906498,1,1,Y,M,67,A,-,W,M,G,N,-,-,-,,00,21457,C,A,-,0,0,N,1997,-,A,01,,B,,-,-,2025
9906498,2,1,N,M,29,A,-,E,L,G,Y,-,-,-,-,"- ",,,N,-,0,0,A,2001,-,A,01,,H,,-,-,2025
9906498,3,1,N,M,32,A,-,E,M,G,Y,-,-,-,-,"- ",,,N,-,0,1,A,2005,-,A,01,,H,,-,-,2025
9906561,1,1,Y,F,25,A,-,E,M,G,N,-,-,-,-,"- ",,,-,-,0,0,E,2011,-,A,01,,B,,-,-,2025
9906561,2,2,N,M,19,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,H,,-,-,2025
92085445,1,1,Y,M,45,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,1997,LEXS,A,01,,B,,-,-,2023
92085445,2,1,N,F,45,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,2,H,2005,TOYT,A,01,,H,,-,-,2023
92085445,3,1,N,F,26,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,A,2023,TOYT,A,01,,O,,-,-,2023
92085464,1,1,Y,M,33,A,-,E,M,G,N,-,3,-,-,"- ",,,N,-,0,0,J,2008,HOND,A,01,,H,,-,-,2023
92085464,2,1,N,M,31,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2022,DODG,A,07,,H,,-,-,2023
9883361,1,1,Y,M,23,A,-,W,N,G,N,-,-,-,-,"- ",,,N,-,0,0,E,2015,-,A,01,,H,,-,-,2025
9883361,2,4,N,M,18,A,-,E,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2025
9883800,1,1,Y,M,24,A,-,S,M,H,Y,-,3,-,-,"- ",,,N,-,0,1,E,2001,-,A,01,,A,,-,-,2025
9883800,2,1,N,F,22,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2009,-,A,01,,W,,-,-,2025
9884758,1,1,Y,M,76,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2015,-,A,01,,A,,-,-,2025
9884758,2,2,N,F,58,A,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,-,,-,N,60,,A,,-,-,2025
9884772,1,1,Y,M,31,A,-,W,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2025,-,A,01,,W,,-,-,2025
9884772,2,1,N,F,40,A,-,W,L,G,Y,-,-,-,-,"- ",,,N,-,0,1,E,2009,-,A,01,,H,,-,-,2025
9885325,1,4,Y,M,41,G,G,W,-,-,N,-,-,-,-,"- ",,,N,O,0,1,E,,-,L,04,,H,,-,-,2025
9885325,2,1,N,F,37,A,-,W,M,-,Y,-,-,-,-,"- ",,,N,-,0,0,B,2017,-,I,20,,B,,-,-,2025
9885391,1,1,Y,F,25,A,-,N,P,A,,-,-,-,-,"- ",,,F,-,0,1,E,,-,M,94,,B,-,-,-,2025
9885391,2,1,N,F,44,A,-,N,M,G,Y,-,-,-,-,"- ",,,H,-,0,0,B,2020,-,A,07,,,,-,-,2025
92047242,1,1,Y,M,34,B,-,S,M,G,N,-,3,-,,25,22350,,A,-,0,0,B,2006,CHRY,A,07,,B,,-,-,2023
92047242,2,1,N,M,31,A,-,S,M,G,N,-,3,-,-,"- ",,,N,-,0,1,A,2012,FORD,D,22,,H,,-,-,2023
92049571,1,1,Y,M,64,A,E,W,M,G,Y,-,3,-,,31,22107,,A,-,0,1,R,1997,DODG,D,22,,W,,-,-,2023
92066375,1,1,Y,F,36,A,-,W,M,G,N,-,3,-,-,"- ",,,N,-,0,1,R,2010,MERZ,A,01,,B,,-,-,2023
91974890,1,1,N,F,31,A,-,N,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2021,JEEP,A,07,,H,,-,-,2023
91974890,2,1,N,M,44,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2013,LEXS,A,07,,H,,-,-,2023
91984717,1,1,Y,-,998,G,G,W,B,B,N,-,4,-,-,"- ",,,N,-,0,0,B,,-,-,99,,,,-,-,2023
91984717,2,1,N,F,51,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2014,KIA,A,01,,B,,-,-,2023
92139496,1,1,Y,M,40,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,J,2020,MERZ,A,07,,B,,-,-,2023
92139496,2,1,N,M,40,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2021,TOYT,A,07,,A,,-,-,2023
92139496,3,1,N,M,53,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,2,B,2019,AUDI,A,07,,H,,-,-,2023
92141950,1,1,Y,M,29,A,-,W,L,G,Y,-,4,-,-,"- ",,,N,-,0,1,J,2017,TOYT,A,01,,O,,-,-,2023
92141950,2,1,N,M,44,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2019,SUBA,A,01,,A,,-,-,2023
92141950,3,1,N,M,43,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2022,MISTUBISHI,A,01,,O,,-,-,2023
92054761,1,2,Y,M,34,A,-,N,-,-,O,-,3,-,-,"- ",,,N,-,0,1,-,,-,N,60,,W,,-,-,2023
92054761,2,1,N,M,36,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2005,HOND,A,08,,H,,-,-,2023
92057112,1,1,Y,M,43,B,-,W,M,G,N,-,3,-,,25,22350,,A,-,0,1,B,2016,CHEV,A,01,,B,,-,-,2023
92057112,2,1,N,F,52,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2023,TOYT,A,01,,W,,-,-,2023
92059848,1,1,Y,M,33,A,-,E,P,P,N,-,3,-,-,"- ",,,N,-,0,1,R,,"SEGWAY NINEBOT ",M,94,,H,,-,-,2023
92059848,2,1,N,M,76,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2021,CHEV,H,18,,B,,-,-,2023
92061607,1,1,Y,M,33,A,-,E,L,F,Y,-,3,-,-,"- ",,,N,-,0,1,B,2011,FORD,D,22,,W,,-,-,2023
92061607,2,5,N,M,55,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,H,2004,INTL,F,26,,H,,-,-,2023
92068812,1,1,Y,-,998,G,G,N,B,B,Y,-,4,-,-,"- ",,,N,-,0,0,B,,-,-,99,,,,-,-,2023
92068812,2,1,N,M,21,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2003,HOND,A,07,,H,,-,-,2023
92071983,1,1,N,F,33,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2004,CHEV,A,01,,B,,-,-,2023
92071983,2,5,N,-,998,H,H,W,-,-,O,-,3,-,-,"- ",,,N,-,0,0,A,2013,NISS,A,07,,,,-,-,2023
92206640,1,1,Y,M,21,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,2,R,2022,BMW,A,01,,H,,-,-,2023
92075208,1,1,Y,M,38,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2008,HOND,A,01,,W,,-,-,2023
92075208,2,1,N,M,47,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2021,MAZD,A,07,,O,,-,-,2023
92075208,3,1,N,F,42,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2002,SUBA,A,01,,H,,-,-,2023
92084926,1,1,Y,M,70,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,1997,JEEP,A,07,,B,,-,-,2023
92084926,2,1,N,M,47,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,A,2012,HYUN,A,01,,O,,-,-,2023
92089192,1,1,Y,M,27,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,J,2019,HOND,A,07,,H,,-,-,2023
92089192,2,1,N,M,36,A,-,W,P,W,N,-,3,-,-,"- ",,,N,-,0,1,B,2003,SUZI,C,02,,H,,-,-,2023
8939735,1,1,N,-,998,G,G,-,-,-,,-,-,-,-,"- ",,,N,-,0,0,R,,-,-,99,,,,-,-,2023
8939735,2,2,Y,M,31,G,G,W,-,-,O,-,-,-,-,"- ",,,N,-,0,1,-,,-,N,60,,B,,-,-,2023
92022633,1,1,Y,F,31,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,J,2018,FIAT,A,01,,W,,-,-,2023
92022633,2,1,N,F,58,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2020,CHEV,A,01,,B,,-,-,2023
92092264,1,1,Y,F,38,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,J,2018,DODG,A,01,,H,,-,-,2023
92092264,2,1,N,M,40,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2017,RAM,D,22,,H,,-,-,2023
92101709,1,1,Y,M,57,B,-,E,L,G,Y,-,4,-,,31,22107,,A,-,0,1,R,2022,CHRY,A,01,,B,,-,-,2023
92104303,1,1,Y,F,31,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,R,2002,OLDS,A,01,,H,,-,-,2023
92024923,1,1,Y,F,31,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2014,MAZD,A,01,,B,,-,-,2023
92024923,2,1,N,F,56,A,-,E,L,G,Y,-,3,-,,25,22350,,A,-,0,1,B,2017,VOLK,A,01,,W,,-,-,2023
92024923,3,1,N,M,43,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,A,2006,HOND,A,07,,W,,-,-,2023
92105232,1,1,Y,M,33,A,-,W,P,W,Y,-,3,-,-,"- ",,,N,-,0,1,S,2003,SUZI,C,02,,W,,-,-,2023
92105232,2,1,N,M,37,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2016,SUBA,A,01,,W,,-,-,2023
92027247,1,1,Y,M,25,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2019,TOYT,A,01,,B,,-,-,2023
92027247,2,1,N,M,36,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,H,2020,TOYT,A,07,,O,,-,-,2023
92027247,3,1,N,M,66,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,H,2011,BMW,A,01,,W,,-,-,2023
92035969,1,1,N,M,49,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,A,2007,HOND,A,07,,H,,-,-,2023
92035969,2,1,N,F,25,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,2,H,2022,TESL,A,01,,A,,-,-,2023
92035969,3,1,Y,M,28,A,-,W,P,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2012,HINO,F,55,,H,,-,-,2023
92125683,1,1,Y,M,33,A,-,E,P,W,Y,-,4,-,-,"- ",,,N,-,0,1,S,1981,HOND,C,02,,A,,-,-,2023
92125683,2,1,N,M,47,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,H,2013,TOYT,D,22,,H,,-,-,2023
92160004,1,1,Y,F,52,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2023,NISS,A,01,,B,,-,-,2023
92160004,2,1,N,M,34,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,H,2023,TOYT,A,07,,A,,-,-,2023
92197679,1,1,Y,-,998,G,G,W,B,B,Y,-,4,-,-,"- ",,,N,-,0,0,B,,-,-,99,,,,-,-,2023
92197679,2,1,N,F,56,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,H,2016,TOYT,A,01,,A,,-,-,2023
92197679,3,1,N,M,20,A,-,W,M,G,N,-,3,-,-,"- ",,,N,-,0,0,H,2019,CHEV,D,22,,H,,-,-,2023
92108881,1,1,Y,F,39,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2019,HYUN,A,01,,W,,-,-,2023
92108881,2,1,N,M,46,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2021,TESL,A,01,,A,,-,-,2023
92209097,1,1,Y,-,998,G,G,E,B,B,N,-,4,-,-,"- ",,,N,-,0,0,B,,-,-,99,,,,-,-,2023
92209097,2,1,N,F,59,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2019,HOND,A,01,,B,,-,-,2023
92221697,1,1,Y,M,34,A,-,N,P,W,Y,-,3,-,-,"- ",,,N,-,0,1,S,2015,SUZI,C,02,,H,,-,-,2023
92282985,1,1,Y,M,18,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2015,HOND,A,01,,H,,-,-,2024
92282985,2,1,N,M,21,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2022,TSMR,A,01,,W,,-,-,2024
92222493,1,1,Y,F,33,B,-,S,L,G,N,-,4,-,,27,21651,B,A,I,0,1,Q,2022,HOND,A,01,,B,,-,-,2023
92222493,2,1,N,M,55,A,-,N,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2013,SUBA,A,07,,W,,-,-,2023
92231171,1,1,Y,-,998,G,G,E,B,B,Y,-,4,-,-,"- ",,,N,-,0,0,J,,-,-,99,,,,-,-,2023
92231171,2,1,N,F,34,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2019,HOND,A,01,,A,,-,-,2023
92270706,1,1,N,-,998,G,G,W,B,B,Y,-,4,-,-,"- ",,,N,-,0,0,A,1998,TOYT,A,01,,,,-,-,2023
